SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HIB,PCT_EXEMPT_HIB,PCT_COMPLIANCE_HIB,PCT_IMMUNE_HEPA,PCT_EXEMPT_HEPA,PCT_COMPLIANCE_HEPA,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
BURK ELEMENTARY PRESCHOOL,N/A,545 NORTH BURK STREET,GILBERT,Maricopa,85234,N/A,,29,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,96.6,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
BURTON,N/A,4801 WEST MARYLAND AVENUE,GLENDALE,Maricopa,85301,N/A,,31,93.5,-,N/A,93.5,-,N/A,96.8,-,N/A,93.5,-,N/A,93.5,-,N/A,93.5,-,N/A,96.8,-,N/A,3.2,0,N/A
Beautiful Savior Academy,N/A,7570 N. Thornydale,Tucson,Pima,85741,N/A,,77,97.4,-,N/A,97.4,-,N/A,96.1,-,N/A,98.7,-,N/A,89.6,-,N/A,98.7,-,N/A,96.1,-,N/A,5.2,0,N/A
Beaver Creek Developmental Preschool,N/A,4810 E. Beaver Creek Rd.,Rimrock,Yavapai,86335,N/A,,30,90,-,N/A,100,-,N/A,100,-,N/A,86.7,-,N/A,66.7,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Beaver Dam Elementary Preschool,N/A,"3436 E. Rio Virgin Rd, P.O. Box 730",Beaver Dam,Mohave,86432,N/A,,25,96,-,N/A,100,-,N/A,100,-,N/A,92,-,N/A,76,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
"Beginning School, The",N/A,4440 N. Campbell Ave.,Tucson,Pima,85718,N/A,,60,98.3,-,N/A,96.7,-,N/A,100,-,N/A,98.3,-,N/A,60,-,N/A,95,-,N/A,100,-,N/A,5,0,N/A
Big Red Barn,N/A,2175 S. Arizona Ave.,Yuma,Yuma,85364,N/A,,111,92.8,-,N/A,94.6,-,N/A,94.6,-,N/A,93.7,-,N/A,68.5,-,N/A,95.5,-,N/A,95.5,-,N/A,4.5,0,N/A
Blackwater Community Preschool,N/A,3652 E Blackwater School Rd,Coolidge,Pinal,85128,N/A,,46,97.8,-,N/A,97.8,-,N/A,100,-,N/A,91.3,-,N/A,95.7,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Bonita Head Start,N/A,602 East 22nd St,Tucson,Cochise,85607,N/A,,69,98.6,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,82.6,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Bonnie Brennan Preschool,N/A,PO Box 580,Winslow,Navajo,86047,N/A,,26,96.2,-,N/A,100,-,N/A,100,-,N/A,96.2,-,N/A,88.5,-,N/A,100,-,N/A,100,-,N/A,0,3.8,N/A
Bright Futures Preschool,N/A,6411 N. Robert Rd. ,Prescott Valley,Yavapai,86314,N/A,,105,93.3,-,N/A,95.2,-,N/A,98.1,-,N/A,91.4,-,N/A,75.2,-,N/A,91.4,-,N/A,95.2,-,N/A,9.5,0,N/A
Bright Minds Preschool,N/A,15465 S 28th St,Phoenix,Maricopa,85048,N/A,,55,92.7,-,N/A,92.7,-,N/A,94.5,-,N/A,90.9,-,N/A,80,-,N/A,89.1,-,N/A,94.5,-,N/A,5.5,0,N/A
Bright Star Learning Center ,N/A,1750 E. Prince Rd.,Tucson,Pima,85719,N/A,,41,95.1,-,N/A,97.6,-,N/A,97.6,-,N/A,97.6,-,N/A,61,-,N/A,97.6,-,N/A,97.6,-,N/A,2.4,0,N/A
Brighter Day Preschool,N/A,PO Box 488,Pima,Graham,85543,N/A,,50,94,-,N/A,96,-,N/A,98,-,N/A,94,-,N/A,74,-,N/A,98,-,N/A,98,-,N/A,2,0,N/A
Buena Vista Bright Futures Child Care,N/A,P.O. Box 1600,Cottonwood,Yavapai,86326,N/A,,28,92.9,-,N/A,96.4,-,N/A,96.4,-,N/A,96.4,-,N/A,46.4,-,N/A,92.9,-,N/A,89.3,-,N/A,7.1,0,N/A
Busy Bee Learning Center,N/A,8665 E. Florentine Rd.,Prescott Valley,Yavapai,86314,N/A,,70,92.9,-,N/A,92.9,-,N/A,92.9,-,N/A,92.9,-,N/A,64.3,-,N/A,92.9,-,N/A,92.9,-,N/A,7.1,0,N/A
C P L C  PHOENIX EARLY HEAD START,N/A,1402 SOUTH CENTRAL AVENUE,PHOENIX,Maricopa,85004,N/A,,53,94.3,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,81.1,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
C P L C EARLY CHILDHOOD DEVELOPMENT DYSART,N/A,15815 N DESERT SAGE DR,SURPRISE,Maricopa,85378,N/A,,52,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,98.1,-,N/A,100,-,N/A,96.2,-,N/A,0,3.8,N/A
C.E.P Copper Creek Preschool,N/A,11620 N. Copper Spring Tr.,Tucson,Pima,85737,N/A,,35,97.1,-,N/A,97.1,-,N/A,100,-,N/A,97.1,-,N/A,85.7,-,N/A,100,-,N/A,100,-,N/A,2.9,0,N/A
C.E.P Lulu Walker Preschool,N/A,1750 W. Roller Coaster,Tucson,Pima,85705,N/A,,29,96.6,-,N/A,96.6,-,N/A,96.6,-,N/A,96.6,-,N/A,82.8,-,N/A,93.1,-,N/A,96.6,-,N/A,3.4,0,N/A
C.G.E.S.D.#4 - Early Childhood Learning Center,N/A,390 E. Lakeside Parkway,Casa Grande,Pinal,85122,N/A,,180,98.9,-,N/A,99.4,-,N/A,98.9,-,N/A,98.9,-,N/A,82.2,-,N/A,98.9,-,N/A,99.4,-,N/A,1.7,0,N/A
C.O.C.S.D.#6 - Bright Bears,N/A,1500 S. Monte Tesoro Dr.,Cottonwood,Yavapai,86326,N/A,,35,80,-,N/A,82.9,-,N/A,82.9,-,N/A,82.9,-,N/A,54.3,-,N/A,82.9,-,N/A,82.9,-,N/A,17.1,0,N/A
C.R.U.H.S.D.#2 - Tiny T-Birds,N/A,2251 Hwy 95 ,Bullhead City,Mohave,86442,N/A,,32,96.9,-,N/A,96.9,-,N/A,96.9,-,N/A,96.9,-,N/A,50,-,N/A,90.6,-,N/A,100,-,N/A,12.5,0,N/A
C.U.S.D.#21 - CHS Mini Bears Club,N/A,684 W Northern Ave,Coolidge,Pinal,85128,N/A,,26,96.2,-,N/A,96.2,-,N/A,96.2,-,N/A,92.3,-,N/A,69.2,-,N/A,96.2,-,N/A,96.2,-,N/A,3.8,0,N/A
CACTUS KIDS PRESCHOOL,N/A,7418 WEST INDIAN SCHOOL ROAD,PHOENIX,Maricopa,85033,N/A,,41,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
CACTUS PRESCHOOL #1,N/A,3920 EAST SOUTHERN AVENUE,PHOENIX,Maricopa,85040,N/A,,80,82.5,-,N/A,95,-,N/A,95,-,N/A,93.8,-,N/A,82.5,-,N/A,93.8,-,N/A,95,-,N/A,3.8,1.3,N/A
CACTUS PRESCHOOL I I I,N/A,2121 EAST BROADWAY ROAD,TEMPE,Maricopa,85282,N/A,,87,96.6,-,N/A,97.7,-,N/A,97.7,-,N/A,98.9,-,N/A,92,-,N/A,98.9,-,N/A,97.7,-,N/A,1.1,0,N/A
CACTUS VIEW ELEM,N/A,17602 N CENTRAL AVE,PHOENIX,Maricopa,85022,N/A,,47,97.9,-,N/A,97.9,-,N/A,93.6,-,N/A,95.7,-,N/A,93.6,-,N/A,97.9,-,N/A,91.5,-,N/A,6.4,0,N/A
CALVARY CENTRAL DAY CARE INC,N/A,2831 WEST GLENDALE AVENUE,PHOENIX,Maricopa,85051,N/A,,36,97.2,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,86.1,-,N/A,100,-,N/A,97.2,-,N/A,2.8,0,N/A
CALVARY CHRISTIAN SCHOOL,N/A,19248 EAST SAN TAN BOULEVARD,QUEEN CREEK,Maricopa,85142,N/A,,37,94.6,-,N/A,94.6,-,N/A,89.2,-,N/A,89.2,-,N/A,81.1,-,N/A,81.1,-,N/A,86.5,-,N/A,16.2,2.7,N/A
CALVARY NORTH PRESCHOOL,N/A,14201 NORTH 32ND STREET,PHOENIX,Maricopa,85032,N/A,,32,93.8,-,N/A,96.9,-,N/A,96.9,-,N/A,96.9,-,N/A,84.4,-,N/A,87.5,-,N/A,90.6,-,N/A,6.3,0,N/A
CAMELBACK CHRISTIAN SCHOOL,N/A,3900 EAST STANFORD DRIVE,PARADISE VALLEY,Maricopa,85253,N/A,,66,90.9,-,N/A,86.4,-,N/A,83.3,-,N/A,90.9,-,N/A,78.8,-,N/A,83.3,-,N/A,87.9,-,N/A,10.6,1.5,N/A
CAMELBACK DESERT SCHOOL,N/A,9606 EAST KALIL DRIVE,SCOTTSDALE,Maricopa,85260,N/A,,124,85.5,-,N/A,87.9,-,N/A,87.1,-,N/A,86.3,-,N/A,76.6,-,N/A,79.8,-,N/A,87.1,-,N/A,9.7,0,N/A
CAMPUS CHILDREN'S CENTER,N/A,910 SOUTH TERRACE ROAD,TEMPE,Maricopa,85281,N/A,,54,92.6,-,N/A,94.4,-,N/A,94.4,-,N/A,92.6,-,N/A,92.6,-,N/A,94.4,-,N/A,94.4,-,N/A,5.6,0,N/A
CANYON RIM ELEMENTARY PRESCHOOL,N/A,3045 SOUTH CANYON RIM ROAD,MESA,Maricopa,85212,N/A,,48,93.8,-,N/A,97.9,-,N/A,97.9,-,N/A,91.7,-,N/A,95.8,-,N/A,95.8,-,N/A,95.8,-,N/A,8.3,0,N/A
CANYON SPRINGS ELEM,N/A,42901 N 45TH AVE,PHOENIX,Maricopa,85087,N/A,,22,90.9,-,N/A,100,-,N/A,100,-,N/A,95.5,-,N/A,81.8,-,N/A,100,-,N/A,100,-,N/A,13.6,0,N/A
CAREBEAR PRESCHOOL,N/A,1075 EAST RIGGS ROAD physical address,CHANDLER,Maricopa,85249,N/A,,27,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
CAREBEAR PRESCHOOL,N/A,244 WEST CHANDLER HEIGHTS ROAD,CHANDLER,Maricopa,85248,N/A,,92,97.8,-,N/A,98.9,-,N/A,98.9,-,N/A,98.9,-,N/A,97.8,-,N/A,95.7,-,N/A,98.9,-,N/A,0,1.1,N/A
CAREER SUCCESS SAGE,N/A,3120 NORTH 32ND STREET,PHOENIX,Maricopa,85018,N/A,,21,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,90.5,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
CARLSON ELEM PRESCHOOL,N/A,5400 S WHITE DR,CHANDLER,Maricopa,85249,N/A,,56,92.9,-,N/A,94.6,-,N/A,91.1,-,N/A,94.6,-,N/A,87.5,-,N/A,87.5,-,N/A,92.9,-,N/A,14.3,0,N/A
CAROL RAE RANCH ELEM PRESCHOOL,N/A,3777 E HOUSTON AVE,GILBERT,Maricopa,85234,N/A,,31,96.8,-,N/A,96.8,-,N/A,100,-,N/A,96.8,-,N/A,100,-,N/A,93.5,-,N/A,100,-,N/A,3.2,0,N/A
CASY PRESCHOOL,N/A,9350 EAST CACTUS ROAD,SCOTTSDALE,Maricopa,85262,N/A,,158,91.1,-,N/A,94.9,-,N/A,92.4,-,N/A,93,-,N/A,89.2,-,N/A,91.1,-,N/A,93,-,N/A,11.4,0.6,N/A
CAVE CREEK MONTESSORI,N/A,29209 NORTH 56TH STREET,CAVE CREEK,Maricopa,85331,N/A,,67,91,-,N/A,91,-,N/A,91,-,N/A,91,-,N/A,85.1,-,N/A,88.1,-,N/A,89.6,-,N/A,9,0,N/A
CCUSD DEVELOPMENTAL PRESCHOOL,N/A,P O BOX 426 ,CAVE CREEK,Maricopa,85327,N/A,,31,87.1,-,N/A,83.9,-,N/A,90.3,-,N/A,87.1,-,N/A,87.1,-,N/A,80.6,-,N/A,93.5,-,N/A,19.4,3.2,N/A
CHABAD ALEPH BET PRESCHOOL,N/A,2110 EAST LINCOLN DRIVE,PHOENIX,Maricopa,85016,N/A,,51,80.4,-,N/A,72.5,-,N/A,80.4,-,N/A,72.5,-,N/A,68.6,-,N/A,66.7,-,N/A,74.5,-,N/A,27.5,0,N/A
CHAI CHILDHOOD CENTER,N/A,4645 EAST MARILYN ROAD,PHOENIX,Maricopa,85032,N/A,,54,85.2,-,N/A,90.7,-,N/A,94.4,-,N/A,92.6,-,N/A,74.1,-,N/A,88.9,-,N/A,90.7,-,N/A,0,0,N/A
CHANDLER CHRISTIAN ACADEMY,N/A,301 NORTH HARTFORD STREET,CHANDLER,Maricopa,85225,N/A,,33,87.9,-,N/A,90.9,-,N/A,100,-,N/A,90.9,-,N/A,78.8,-,N/A,90.9,-,N/A,97,-,N/A,12.1,0,N/A
CHAPARRAL CHRISTIAN SCHOOL,N/A,6451 EAST SHEA BOULEVARD,SCOTTSDALE,Maricopa,85254,N/A,,64,89.1,-,N/A,92.2,-,N/A,92.2,-,N/A,92.2,-,N/A,85.9,-,N/A,87.5,-,N/A,90.6,-,N/A,10.9,1.6,N/A
CHEROKEE ELEMENTARY PRESCHOOL - PANDA,N/A,8801 NORTH 56TH STREET,PARADISE VALLEY,Maricopa,85253,N/A,,81,87.7,-,N/A,90.1,-,N/A,87.7,-,N/A,91.4,-,N/A,80.2,-,N/A,90.1,-,N/A,90.1,-,N/A,11.1,0,N/A
CHILD'S PLAY PRESCHOOL - ECS,N/A,P O BOX 426 ,CAVE CREEK,Maricopa,85327,N/A,,36,91.7,-,N/A,94.4,-,N/A,94.4,-,N/A,91.7,-,N/A,91.7,-,N/A,94.4,-,N/A,91.7,-,N/A,11.1,0,N/A
CHILDCARE SOLUTIONS CORP,N/A,2155 EAST BROADWAY ROAD,MESA,Maricopa,85204,N/A,,23,95.7,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,91.3,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
CHILDREN OF HOPE CHILD DEVELOPMENT CENTER,N/A,2601 EAST THUNDERHILL PLACE,PHOENIX,Maricopa,85048,N/A,,54,92.6,-,N/A,90.7,-,N/A,92.6,-,N/A,94.4,-,N/A,85.2,-,N/A,79.6,-,N/A,88.9,-,N/A,9.3,0,N/A
CHILDREN'S ACADEMY,N/A,3301 NORTH 32ND STREET,PHOENIX,Maricopa,85018,N/A,,23,73.9,-,N/A,95.7,-,N/A,100,-,N/A,95.7,-,N/A,82.6,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
CHILDREN'S CAMPUS,N/A,2830 NORTH 43RD AVENUE,PHOENIX,Maricopa,85009,N/A,,51,96.1,-,N/A,96.1,-,N/A,100,-,N/A,98,-,N/A,96.1,-,N/A,98,-,N/A,100,-,N/A,0,0,N/A
CHILDREN'S CHOICE - SEQUOYA ELEMENTARY,N/A,11808 NORTH 64TH STREET,SCOTTSDALE,Maricopa,85254,N/A,,21,100,-,N/A,100,-,N/A,95.2,-,N/A,100,-,N/A,100,-,N/A,95.2,-,N/A,100,-,N/A,0,9.5,N/A
CHILDREN'S CHOICE LEARNING CENTER AT BOSWELL,N/A,10457 WEST THUNDERBIRD BLVD,SUN CITY,Maricopa,85351,N/A,,42,97.6,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,92.9,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
CHILDREN'S CHOICE LEARNING CENTER/ BANNER BAYWOOD,N/A,6435 EAST BAYWOOD AVENUE,MESA,Maricopa,85206,N/A,,95,96.8,-,N/A,97.9,-,N/A,96.8,-,N/A,96.8,-,N/A,95.8,-,N/A,97.9,-,N/A,96.8,-,N/A,3.2,0,N/A
CHILDREN'S LEARNING ADVENTURE CHILDCARE CENTER,N/A,"3131 E CAMELBACK RD, #420 ",PHOENIX,Maricopa,85016,N/A,,192,75,-,N/A,92.7,-,N/A,90.1,-,N/A,91.7,-,N/A,59.9,-,N/A,91.1,-,N/A,89.1,-,N/A,0.5,0,N/A
CHILDREN'S LEARNING ADVENTURE CHILDCARE CENTER,N/A,"3131 E CAMELBACK RD, #420 ",PHOENIX,Maricopa,85016,N/A,,192,75,-,N/A,92.7,-,N/A,90.1,-,N/A,91.7,-,N/A,59.9,-,N/A,91.1,-,N/A,89.1,-,N/A,0.5,0,N/A
CHILDREN'S LEARNING ADVENTURE CHILDCARE CENTER,N/A,"3131 E CAMELBACK RD, #420 ",PHOENIX,Maricopa,85016,N/A,,192,75,-,N/A,92.7,-,N/A,90.1,-,N/A,91.7,-,N/A,59.9,-,N/A,91.1,-,N/A,89.1,-,N/A,0.5,0,N/A
CHILDREN'S LEARNING ADVENTURE CHILDCARE CENTER,N/A,14775 N SCOTTSDALE RD (physical address),PHOENIX,Maricopa,85260,N/A,,240,68.3,-,N/A,80.4,-,N/A,80.4,-,N/A,82.9,-,N/A,51.3,-,N/A,78.3,-,N/A,81.7,-,N/A,1.7,1.3,N/A
CHILDREN'S SAFARI LEARNING CENTER L L C,N/A,7307 EAST HAMPTON AVENUE,MESA,Maricopa,85209,N/A,,73,95.9,-,N/A,94.5,-,N/A,93.2,-,N/A,94.5,-,N/A,83.6,-,N/A,95.9,-,N/A,95.9,-,N/A,6.8,0,N/A
"CHILDREN'S WUNDERLAND, INC.",N/A,3523 NORTH 43RD AVENUE,PHOENIX,Maricopa,85031,N/A,,27,85.2,-,N/A,96.3,-,N/A,100,-,N/A,92.6,-,N/A,88.9,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
CHILDRENS CHOICE LEARNING CENTER AT SCOTTSDALE HEA,N/A,10028 NORTH 92ND STREET,SCOTTSDALE,Maricopa,85258,N/A,,109,97.2,-,N/A,99.1,-,N/A,100,-,N/A,99.1,-,N/A,95.4,-,N/A,94.5,-,N/A,99.1,-,N/A,0,0,N/A
CHILDTIME ,N/A,3546 EAST THOMAS ROAD,PHOENIX,Maricopa,85018,N/A,,27,100,-,N/A,100,-,N/A,100,-,N/A,96.3,-,N/A,96.3,-,N/A,100,-,N/A,100,-,N/A,0,3.7,N/A
CHILDTIME CHILDCARE,N/A,5050 EAST WARNER ROAD,PHOENIX,Maricopa,85044,N/A,,31,77.4,-,N/A,74.2,-,N/A,77.4,-,N/A,80.6,-,N/A,64.5,-,N/A,77.4,-,N/A,80.6,-,N/A,0,0,N/A
CHILDTIME CHILDREN'S CENTER,N/A,3011 WEST BELL ROAD,PHOENIX,Maricopa,85053,N/A,,72,94.4,-,N/A,98.6,-,N/A,98.6,-,N/A,97.2,-,N/A,84.7,-,N/A,95.8,-,N/A,97.2,-,N/A,1.4,0,N/A
CHILDTIME CHILDREN'S CENTER,N/A,1111 NORTH HORNE,MESA,Maricopa,85203,N/A,,34,76.5,-,N/A,85.3,-,N/A,94.1,-,N/A,88.2,-,N/A,73.5,-,N/A,91.2,-,N/A,94.1,-,N/A,0,0,N/A
CHILDTIME CHILDREN'S CENTER,N/A,5154 EAST ADOBE STREET,MESA,Maricopa,85205,N/A,,58,89.7,-,N/A,98.3,-,N/A,96.6,-,N/A,98.3,-,N/A,91.4,-,N/A,94.8,-,N/A,98.3,-,N/A,1.7,3.4,N/A
CHILDTIME CHILDREN'S CENTER ,N/A,1212 EAST GLENDALE AVENUE,PHOENIX,Maricopa,85020,N/A,,56,67.9,-,N/A,91.1,-,N/A,89.3,-,N/A,85.7,-,N/A,53.6,-,N/A,82.1,-,N/A,87.5,-,N/A,7.1,0,N/A
CHILDTIME LEARNING CENTERS,N/A,3319 EAST BASELINE ROAD,GILBERT,Maricopa,85234,N/A,,45,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,97.8,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
CHOLLA SCHOOL,N/A,3602 E CHOLLA,PHOENIX,Maricopa,85028,N/A,,120,93.3,-,N/A,95.8,-,N/A,95,-,N/A,94.2,-,N/A,91.7,-,N/A,93.3,-,N/A,94.2,-,N/A,5.8,1.7,N/A
CHRIST CHURCH SCHOOL,N/A,4015 EAST LINCOLN DRIVE,PARADISE VALLEY,Maricopa,85253,N/A,,110,92.7,-,N/A,93.6,-,N/A,94.5,-,N/A,90.9,-,N/A,87.3,-,N/A,84.5,-,N/A,92.7,-,N/A,10,0,N/A
CHRIST LUTHERAN PRESCHOOL,N/A,3901 EAST INDIAN SCHOOL ROAD,PHOENIX,Maricopa,85018,N/A,,53,96.2,-,N/A,98.1,-,N/A,96.2,-,N/A,98.1,-,N/A,92.5,-,N/A,96.2,-,N/A,96.2,-,N/A,5.7,1.9,N/A
CHRIST'S GREENFIELD LUTHERAN PRESCHOOL,N/A,425 NORTH GREENFIELD ROAD,GILBERT,Maricopa,85234,N/A,,154,97.4,-,N/A,97.4,-,N/A,95.5,-,N/A,96.8,-,N/A,100,-,N/A,98.1,-,N/A,100,-,N/A,0,0,N/A
CITY OF PEORIA LIL LEARNERS PRESCHOOL,N/A,9875 N 85TH AVE,PEORIA,Maricopa,85345,N/A,,72,95.8,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,87.5,-,N/A,97.2,-,N/A,33.3,-,N/A,0,0,N/A
CITY OF TEMPE KID ZONE PRESCHOOL,N/A,625 WEST CORNELL DRIVE,TEMPE,Maricopa,85283,N/A,,66,87.9,-,N/A,92.4,-,N/A,93.9,-,N/A,92.4,-,N/A,77.3,-,N/A,93.9,-,N/A,90.9,-,N/A,4.5,0,N/A
COCHISE ELEM,N/A,9451 NORTH 84TH STREET,SCOTTSDALE,Maricopa,85258,N/A,,24,95.8,-,N/A,95.8,-,N/A,95.8,-,N/A,95.8,-,N/A,91.7,-,N/A,95.8,-,N/A,95.8,-,N/A,8.3,0,N/A
COMPASS EDUCATIONAL PROGRAMS,N/A,2450 WEST SOUTH MOUNTAIN AVE,PHOENIX,Maricopa,85041,N/A,,49,89.8,-,N/A,89.8,-,N/A,89.8,-,N/A,89.8,-,N/A,85.7,-,N/A,89.8,-,N/A,89.8,-,N/A,10.2,0,N/A
CONGREGATION BETH ISRAEL CHANEN PRESCHOOL,N/A,10460 NORTH 56TH STREET,SCOTTSDALE,Maricopa,85253,N/A,,122,94.3,-,N/A,92.6,-,N/A,92.6,-,N/A,95.1,-,N/A,88.5,-,N/A,93.4,-,N/A,95.1,-,N/A,2.5,0.8,N/A
CONSTITUTION ELEM,N/A,18440 N 15TH AVE,PHOENIX,Maricopa,85023,N/A,,23,95.7,-,N/A,95.7,-,N/A,95.7,-,N/A,87,-,N/A,95.7,-,N/A,95.7,-,N/A,95.7,-,N/A,4.3,0,N/A
COPPER CREEK DEVELOPMENTAL PRESCHOOL,N/A,7071 WEST HILLCREST BOULEVARD,GLENDALE,Maricopa,85310,N/A,,29,93.1,-,N/A,93.1,-,N/A,93.1,-,N/A,93.1,-,N/A,93.1,-,N/A,96.6,-,N/A,93.1,-,N/A,3.4,3.4,N/A
COPPERSUN CHILD DEVELOPMENT CENTER,N/A,150 NORTH 4TH AVENUE,PHOENIX,Maricopa,85003,N/A,,81,81.5,-,N/A,88.9,-,N/A,92.6,-,N/A,84,-,N/A,70.4,-,N/A,88.9,-,N/A,92.6,-,N/A,4.9,1.2,N/A
CORNERSTONE KIDZ,N/A,11301 WEST INDIAN SCHOOL ROAD,AVONDALE,Maricopa,85392,N/A,,77,92.2,-,N/A,93.5,-,N/A,93.5,-,N/A,92.2,-,N/A,90.9,-,N/A,93.5,-,N/A,93.5,-,N/A,5.2,1.3,N/A
CORTE SIERRA ELEMENTARY PRESCHOOL,N/A,272 E SAGEBRUSH ST,LITCHFIELD PARK,Maricopa,85340,N/A,,39,97.4,-,N/A,97.4,-,N/A,97.4,-,N/A,97.4,-,N/A,97.4,-,N/A,97.4,-,N/A,97.4,-,N/A,2.6,0,N/A
COUNTRY MEADOWS ELEM,N/A,8409 N 111TH AVE,PEORIA,Maricopa,85345,N/A,,29,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
COVENANT CHILD CARE CENTER,N/A,4601 N 34TH ST,PHOENIX,Maricopa,85018,N/A,,63,90.5,-,N/A,88.9,-,N/A,95.2,-,N/A,93.7,-,N/A,88.9,-,N/A,90.5,-,N/A,93.7,-,N/A,6.3,4.8,N/A
CPLC - ECD Somerton Center,N/A,PO Box 3016,Somerton,Yuma,85350,N/A,,78,100,-,N/A,100,-,N/A,100,-,N/A,98.7,-,N/A,91,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
CPLC - Eloy Migrant Head Start,N/A,PO Box 815,Eloy,Pinal,85131,N/A,,34,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,88.2,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
CPLC - Willcox Migrant Head Start,N/A,611 N. Bisbee Ave.,Willcox,Cochise,85643,N/A,,45,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,73.3,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
CREATIVE BEGINNINGS LEARNING CENTER,N/A,"814 EAST UNION HILLS DRIVE , #20",PHOENIX,Maricopa,85024,N/A,,90,96.7,-,N/A,97.8,-,N/A,97.8,-,N/A,96.7,-,N/A,96.7,-,N/A,96.7,-,N/A,97.8,-,N/A,2.2,0,N/A
CREATIVE BRIDGES COOPERATIVE PRESCHOOL,N/A,7321 NORTH 10TH STREET,PHOENIX,Maricopa,85020,N/A,,165,90.9,-,N/A,89.7,-,N/A,90.3,-,N/A,90.3,-,N/A,86.7,-,N/A,85.5,-,N/A,87.3,-,N/A,18.8,0,N/A
CREATIVE CASTLE PRESCHOOL AND KINDERGARTEN,N/A,28570 NORTH EL MIRAGE ROAD STE 101,PEORIA,Maricopa,85383,N/A,,71,94.4,-,N/A,94.4,-,N/A,94.4,-,N/A,94.4,-,N/A,91.5,-,N/A,93,-,N/A,94.4,-,N/A,5.6,1.4,N/A
CREATIVE CASTLE PRESCHOOL AND PLAYTIME,N/A,4130 W OPPORTUNITY WAY,ANTHEM,Maricopa,85086,N/A,,80,93.8,-,N/A,87.5,-,N/A,92.5,-,N/A,93.8,-,N/A,71.3,-,N/A,87.5,-,N/A,95,-,N/A,3.8,0,N/A
CREATIVE CENTER,N/A,3020 EAST CACTUS ROAD,PHOENIX,Maricopa,85032,N/A,,25,84,-,N/A,88,-,N/A,96,-,N/A,96,-,N/A,92,-,N/A,92,-,N/A,92,-,N/A,4,0,N/A
"CREATIVE CHILD CARE, INCORPORATED",N/A,17150 EAST AMHURST DRIVE,FOUNTAIN HILLS,Maricopa,85268,N/A,,24,91.7,-,N/A,91.7,-,N/A,91.7,-,N/A,91.7,-,N/A,91.7,-,N/A,87.5,-,N/A,87.5,-,N/A,4.2,8.3,N/A
CROSS OF GLORY PRESCHOOL,N/A,10111 WEST JOMAX ROAD,PEORIA,Maricopa,85383,N/A,,27,88.9,-,N/A,85.2,-,N/A,92.6,-,N/A,92.6,-,N/A,88.9,-,N/A,88.9,-,N/A,81.5,-,N/A,11.1,0,N/A
